data,scorecard
"May 21, 2016, 53rd match, Kings XI vs Supergiants
Supergiants won by 4 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/rising-pune-supergiants-vs-kings-xi-punjab-53rd-match-981005/full-scorecard
"May 18, 2016, 50th match, Kings XI vs RCB
RCB won by 82 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2016-968923/royal-challengers-bangalore-vs-kings-xi-punjab-50th-match-980999/full-scorecard
"May 15, 2016, 46th match, Kings XI vs Sunrisers
Sunrisers won by 7 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991/full-scorecard
"May 13, 2016, 43rd match, Kings XI vs Mumbai
Kings XI won by 7 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/mumbai-indians-vs-kings-xi-punjab-43rd-match-980985/full-scorecard
"May 09, 2016, 39th match, Kings XI vs RCB
RCB won by 1 run",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-royal-challengers-bangalore-39th-match-980977/full-scorecard
"May 07, 2016, 36th match, Kings XI vs Daredevils
Kings XI won by 9 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-delhi-daredevils-36th-match-980971/full-scorecard
"May 04, 2016, 32nd match, Kings XI vs KKR
KKR won by 7 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963/full-scorecard
"May 01, 2016, 28th match, Kings XI vs Guj Lions
Kings XI won by 23 runs",https://www.espncricinfo.com/series/ipl-2016-968923/gujarat-lions-vs-kings-xi-punjab-28th-match-980955/full-scorecard
"April 25, 2016, 21st match, Kings XI vs Mumbai
Mumbai won by 25 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-mumbai-indians-21st-match-980941/full-scorecard
"April 23, 2016, 18th match, Kings XI vs Sunrisers
Sunrisers won by 5 wickets (with 13 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935/full-scorecard
"April 19, 2016, 13th match, Kings XI vs KKR
KKR won by 6 wickets (with 17 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-kolkata-knight-riders-13th-match-980925/full-scorecard
"April 17, 2016, 10th match, Kings XI vs Supergiants
Kings XI won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-rising-pune-supergiants-10th-match-980919/full-scorecard
"April 15, 2016, 7th match, Kings XI vs Daredevils
Daredevils won by 8 wickets (with 39 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/delhi-daredevils-vs-kings-xi-punjab-7th-match-980913/full-scorecard
"April 11, 2016, 3rd match, Kings XI vs Guj Lions
Guj Lions won by 5 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-gujarat-lions-3rd-match-980905/full-scorecard
