data,scorecard
"May 29, 2016, Final, Sunrisers vs RCB
Sunrisers won by 8 runs",https://www.espncricinfo.com/series/ipl-2016-968923/royal-challengers-bangalore-vs-sunrisers-hyderabad-final-981019/full-scorecard
"May 27, 2016, Qualifier 2, Sunrisers vs Guj Lions
Sunrisers won by 4 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/gujarat-lions-vs-sunrisers-hyderabad-qualifier-2-981017/full-scorecard
"May 25, 2016, Eliminator, Sunrisers vs KKR
Sunrisers won by 22 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-sunrisers-hyderabad-eliminator-981015/full-scorecard
"May 22, 2016, 55th match, Sunrisers vs KKR
KKR won by 22 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-sunrisers-hyderabad-55th-match-981009/full-scorecard
"May 20, 2016, 52nd match, Sunrisers vs Daredevils
Daredevils won by 6 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/delhi-daredevils-vs-sunrisers-hyderabad-52nd-match-981003/full-scorecard
"May 15, 2016, 46th match, Sunrisers vs Kings XI
Sunrisers won by 7 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991/full-scorecard
"May 12, 2016, 42nd match, Sunrisers vs Daredevils
Daredevils won by 7 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-delhi-daredevils-42nd-match-980983/full-scorecard
"May 10, 2016, 40th match, Sunrisers vs Supergiants
Sunrisers won by 4 runs",https://www.espncricinfo.com/series/ipl-2016-968923/rising-pune-supergiants-vs-sunrisers-hyderabad-40th-match-980979/full-scorecard
"May 08, 2016, 37th match, Sunrisers vs Mumbai
Sunrisers won by 85 runs",https://www.espncricinfo.com/series/ipl-2016-968923/mumbai-indians-vs-sunrisers-hyderabad-37th-match-980973/full-scorecard
"May 06, 2016, 34th match, Sunrisers vs Guj Lions
Sunrisers won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-gujarat-lions-34th-match-980967/full-scorecard
"April 30, 2016, 27th match, Sunrisers vs RCB
Sunrisers won by 15 runs",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-royal-challengers-bangalore-27th-match-980953/full-scorecard
"April 26, 2016, 22nd match, Sunrisers vs Supergiants
Supergiants won by 34 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943/full-scorecard
"April 23, 2016, 18th match, Sunrisers vs Kings XI
Sunrisers won by 5 wickets (with 13 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935/full-scorecard
"April 21, 2016, 15th match, Sunrisers vs Guj Lions
Sunrisers won by 10 wickets (with 31 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929/full-scorecard
"April 18, 2016, 12th match, Sunrisers vs Mumbai
Sunrisers won by 7 wickets (with 15 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-mumbai-indians-12th-match-980923/full-scorecard
"April 16, 2016, 8th match, Sunrisers vs KKR
KKR won by 8 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-kolkata-knight-riders-8th-match-980915/full-scorecard
"April 12, 2016, 4th match, Sunrisers vs RCB
RCB won by 45 runs",https://www.espncricinfo.com/series/ipl-2016-968923/royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907/full-scorecard
