data,scorecard
"May 25, 2016, Eliminator, KKR vs Sunrisers
Sunrisers won by 22 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-sunrisers-hyderabad-eliminator-981015/full-scorecard
"May 22, 2016, 55th match, KKR vs Sunrisers
KKR won by 22 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-sunrisers-hyderabad-55th-match-981009/full-scorecard
"May 19, 2016, 51st match, KKR vs Guj Lions
Guj Lions won by 6 wickets (with 39 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/gujarat-lions-vs-kolkata-knight-riders-51st-match-981001/full-scorecard
"May 16, 2016, 48th match, KKR vs RCB
RCB won by 9 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-royal-challengers-bangalore-48th-match-980995/full-scorecard
"May 14, 2016, 45th match, KKR vs Supergiants
KKR won by 8 wickets (with 24 balls remaining) (D/L method)",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-rising-pune-supergiants-45th-match-980989/full-scorecard
"May 08, 2016, 38th match, KKR vs Guj Lions
Guj Lions won by 5 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-gujarat-lions-38th-match-980975/full-scorecard
"May 04, 2016, 32nd match, KKR vs Kings XI
KKR won by 7 runs",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963/full-scorecard
"May 02, 2016, 30th match, KKR vs RCB
KKR won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/royal-challengers-bangalore-vs-kolkata-knight-riders-30th-match-980959/full-scorecard
"April 30, 2016, 26th match, KKR vs Daredevils
Daredevils won by 27 runs",https://www.espncricinfo.com/series/ipl-2016-968923/delhi-daredevils-vs-kolkata-knight-riders-26th-match-980951/full-scorecard
"April 28, 2016, 24th match, KKR vs Mumbai
Mumbai won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/mumbai-indians-vs-kolkata-knight-riders-24th-match-980947/full-scorecard
"April 24, 2016, 20th match, KKR vs Supergiants
KKR won by 2 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/rising-pune-supergiants-vs-kolkata-knight-riders-20th-match-980939/full-scorecard
"April 19, 2016, 13th match, KKR vs Kings XI
KKR won by 6 wickets (with 17 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kings-xi-punjab-vs-kolkata-knight-riders-13th-match-980925/full-scorecard
"April 16, 2016, 8th match, KKR vs Sunrisers
KKR won by 8 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/sunrisers-hyderabad-vs-kolkata-knight-riders-8th-match-980915/full-scorecard
"April 13, 2016, 5th match, KKR vs Mumbai
Mumbai won by 6 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-mumbai-indians-5th-match-980909/full-scorecard
"April 10, 2016, 2nd match, KKR vs Daredevils
KKR won by 9 wickets (with 35 balls remaining)",https://www.espncricinfo.com/series/ipl-2016-968923/kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903/full-scorecard
