data,scorecard
"May 25, 2011, Elimination Final, KKR vs Mumbai
Mumbai won by 4 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
"May 22, 2011, 70th match, KKR vs Mumbai
Mumbai won by 5 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
"May 19, 2011, 65th match, KKR vs Warriors
KKR won by 7 wickets (with 20 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
"May 14, 2011, 58th match, KKR vs RCB
RCB won by 4 wickets (with 3 balls remaining) (D/L method)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
"May 07, 2011, 48th match, KKR vs Super Kings
KKR won by 10 runs (D/L method)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-chennai-super-kings-48th-match-501245/full-scorecard
"May 05, 2011, 45th match, KKR vs Kochi
Kochi won by 17 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kolkata-knight-riders-45th-match-501242/full-scorecard
"May 03, 2011, 42nd match, KKR vs Chargers
KKR won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239/full-scorecard
"April 30, 2011, 37th match, KKR vs Kings XI
KKR won by 8 wickets (with 16 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-kings-xi-punjab-37th-match-501234/full-scorecard
"April 28, 2011, 33rd match, KKR vs Daredevils
KKR won by 17 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kolkata-knight-riders-33rd-match-501230/full-scorecard
"April 22, 2011, 24th match, KKR vs RCB
RCB won by 9 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-royal-challengers-bangalore-24th-match-501222/full-scorecard
"April 20, 2011, 22nd match, KKR vs Kochi
Kochi won by 6 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-kochi-tuskers-kerala-22nd-match-501219/full-scorecard
"April 17, 2011, 17th match, KKR vs Royals
KKR won by 8 wickets (with 37 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-rajasthan-royals-17th-match-501214/full-scorecard
"April 15, 2011, 12th match, KKR vs Royals
KKR won by 9 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209/full-scorecard
"April 11, 2011, 6th match, KKR vs Chargers
KKR won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-deccan-chargers-6th-match-501203/full-scorecard
"April 08, 2011, 1st match, KKR vs Super Kings
Super Kings won by 2 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198/full-scorecard
