data,scorecard
"May 21, 2011, 67th match, Chargers vs Kings XI
Chargers won by 82 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
"May 16, 2011, 62nd match, Chargers vs Warriors
Chargers won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
"May 14, 2011, 59th match, Chargers vs Mumbai
Chargers won by 10 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
"May 10, 2011, 53rd match, Chargers vs Warriors
Warriors won by 6 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-pune-warriors-53rd-match-501250/full-scorecard
"May 05, 2011, 46th match, Chargers vs Daredevils
Daredevils won by 4 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-delhi-daredevils-46th-match-501243/full-scorecard
"May 03, 2011, 42nd match, Chargers vs KKR
KKR won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-kolkata-knight-riders-42nd-match-501239/full-scorecard
"May 01, 2011, 39th match, Chargers vs Super Kings
Super Kings won by 19 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-deccan-chargers-39th-match-501236/full-scorecard
"April 27, 2011, 32nd match, Chargers vs Kochi
Chargers won by 55 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-deccan-chargers-32nd-match-501229/full-scorecard
"April 24, 2011, 27th match, Chargers vs Mumbai
Mumbai won by 37 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-mumbai-indians-27th-match-501224/full-scorecard
"April 19, 2011, 19th match, Chargers vs Daredevils
Chargers won by 16 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-deccan-chargers-19th-match-501216/full-scorecard
"April 16, 2011, 15th match, Chargers vs Kings XI
Kings XI won by 8 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-kings-xi-punjab-15th-match-501212/full-scorecard
"April 14, 2011, 11th match, Chargers vs RCB
Chargers won by 33 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208/full-scorecard
"April 11, 2011, 6th match, Chargers vs KKR
KKR won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-deccan-chargers-6th-match-501203/full-scorecard
"April 09, 2011, 2nd match, Chargers vs Royals
Royals won by 8 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-rajasthan-royals-2nd-match-501199/full-scorecard
