data,scorecard
"May 28, 2011, Final, RCB vs Super Kings
Super Kings won by 58 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-final-501271/full-scorecard
"May 27, 2011, 2nd Qualifying Final, RCB vs Mumbai
RCB won by 43 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-royal-challengers-bangalore-2nd-qualifying-final-501270/full-scorecard
"May 24, 2011, 1st Qualifying Final, RCB vs Super Kings
Super Kings won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
"May 22, 2011, 69th match, RCB vs Super Kings
RCB won by 8 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
"May 17, 2011, 63rd match, RCB vs Kings XI
Kings XI won by 111 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
"May 14, 2011, 58th match, RCB vs KKR
RCB won by 4 wickets (with 3 balls remaining) (D/L method)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
"May 11, 2011, 55th match, RCB vs Royals
RCB won by 9 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-royal-challengers-bangalore-55th-match-501252/full-scorecard
"May 08, 2011, 50th match, RCB vs Kochi
RCB won by 9 wickets (with 41 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kochi-tuskers-kerala-50th-match-501247/full-scorecard
"May 06, 2011, 47th match, RCB vs Kings XI
RCB won by 85 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kings-xi-punjab-47th-match-501244/full-scorecard
"April 29, 2011, 35th match, RCB vs Warriors
RCB won by 26 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-pune-warriors-35th-match-501232/full-scorecard
"April 26, 2011, 30th match, RCB vs Daredevils
RCB won by 3 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-royal-challengers-bangalore-30th-match-501227/full-scorecard
"April 22, 2011, 24th match, RCB vs KKR
RCB won by 9 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-royal-challengers-bangalore-24th-match-501222/full-scorecard
"April 19, 2011, 20th match, RCB vs Royals
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-rajasthan-royals-20th-match-501217/full-scorecard
"April 16, 2011, 14th match, RCB vs Super Kings
Super Kings won by 21 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-14th-match-501211/full-scorecard
"April 14, 2011, 11th match, RCB vs Chargers
Chargers won by 33 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208/full-scorecard
"April 12, 2011, 8th match, RCB vs Mumbai
Mumbai won by 9 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205/full-scorecard
"April 09, 2011, 3rd match, RCB vs Kochi
RCB won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200/full-scorecard
