data,scorecard
"May 20, 2011, 66th match, Royals vs Mumbai
Royals won by 10 wickets (with 41 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
"May 15, 2011, 61st match, Royals vs Kochi
Kochi won by 8 wickets (with 76 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-rajasthan-royals-61st-match-501258/full-scorecard
"May 11, 2011, 55th match, Royals vs RCB
RCB won by 9 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-royal-challengers-bangalore-55th-match-501252/full-scorecard
"May 09, 2011, 52nd match, Royals vs Super Kings
Super Kings won by 63 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-chennai-super-kings-52nd-match-501249/full-scorecard
"May 04, 2011, 43rd match, Royals vs Super Kings
Super Kings won by 8 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-rajasthan-royals-43rd-match-501240/full-scorecard
"May 01, 2011, 38th match, Royals vs Warriors
Royals won by 6 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-pune-warriors-38th-match-501235/full-scorecard
"April 29, 2011, 34th match, Royals vs Mumbai
Royals won by 7 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-mumbai-indians-34th-match-501231/full-scorecard
"April 24, 2011, 28th match, Royals vs Kochi
Royals won by 8 wickets (with 35 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-kochi-tuskers-kerala-28th-match-501225/full-scorecard
"April 21, 2011, 23rd match, Royals vs Kings XI
Kings XI won by 48 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-rajasthan-royals-23rd-match-501220/full-scorecard
"April 19, 2011, 20th match, Royals vs RCB
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-rajasthan-royals-20th-match-501217/full-scorecard
"April 17, 2011, 17th match, Royals vs KKR
KKR won by 8 wickets (with 37 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-rajasthan-royals-17th-match-501214/full-scorecard
"April 15, 2011, 12th match, Royals vs KKR
KKR won by 9 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209/full-scorecard
"April 12, 2011, 7th match, Royals vs Daredevils
Royals won by 6 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-delhi-daredevils-7th-match-501204/full-scorecard
"April 09, 2011, 2nd match, Royals vs Chargers
Royals won by 8 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-rajasthan-royals-2nd-match-501199/full-scorecard
