data,scorecard
"May 21, 2011, 68th match, Daredevils vs Warriors
No result",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-pune-warriors-68th-match-501265/full-scorecard
"May 15, 2011, 60th match, Daredevils vs Kings XI
Kings XI won by 29 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
"May 12, 2011, 56th match, Daredevils vs Super Kings
Super Kings won by 18 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
"May 07, 2011, 49th match, Daredevils vs Mumbai
Mumbai won by 32 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-delhi-daredevils-49th-match-501246/full-scorecard
"May 05, 2011, 46th match, Daredevils vs Chargers
Daredevils won by 4 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/deccan-chargers-vs-delhi-daredevils-46th-match-501243/full-scorecard
"May 02, 2011, 41st match, Daredevils vs Kochi
Kochi won by 7 wickets (with 30 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kochi-tuskers-kerala-41st-match-501238/full-scorecard
"April 30, 2011, 36th match, Daredevils vs Kochi
Daredevils won by 38 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-delhi-daredevils-36th-match-501233/full-scorecard
"April 28, 2011, 33rd match, Daredevils vs KKR
KKR won by 17 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kolkata-knight-riders-33rd-match-501230/full-scorecard
"April 26, 2011, 30th match, Daredevils vs RCB
RCB won by 3 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-royal-challengers-bangalore-30th-match-501227/full-scorecard
"April 23, 2011, 26th match, Daredevils vs Kings XI
Daredevils won by 29 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-kings-xi-punjab-26th-match-501223/full-scorecard
"April 19, 2011, 19th match, Daredevils vs Chargers
Chargers won by 16 runs",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-deccan-chargers-19th-match-501216/full-scorecard
"April 17, 2011, 16th match, Daredevils vs Warriors
Daredevils won by 3 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-delhi-daredevils-16th-match-501213/full-scorecard
"April 12, 2011, 7th match, Daredevils vs Royals
Royals won by 6 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/rajasthan-royals-vs-delhi-daredevils-7th-match-501204/full-scorecard
"April 10, 2011, 4th match, Daredevils vs Mumbai
Mumbai won by 8 wickets (with 19 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2011-466304/delhi-daredevils-vs-mumbai-indians-4th-match-501201/full-scorecard
