data,scorecard
"October 11, 2021, Eliminator, RCB vs KKR
KKR won by 4 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-kolkata-knight-riders-eliminator-1254115/full-scorecard
"October 08, 2021, 56th Match, RCB vs Capitals
RCB won by 7 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-delhi-capitals-56th-match-1254101/full-scorecard
"October 06, 2021, 52nd Match, RCB vs Sunrisers
Sunrisers won by 4 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-sunrisers-hyderabad-52nd-match-1254095/full-scorecard
"October 03, 2021, 48th Match, RCB vs Punjab Kings
RCB won by 6 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-punjab-kings-48th-match-1254090/full-scorecard
"September 29, 2021, 43rd Match, RCB vs Royals
RCB won by 7 wickets (with 17 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-royal-challengers-bangalore-43rd-match-1254103/full-scorecard
"September 26, 2021, 39th Match, RCB vs Mumbai
RCB won by 54 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-mumbai-indians-39th-match-1254108/full-scorecard
"September 24, 2021, 35th Match, RCB vs Super Kings
Super Kings won by 6 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-chennai-super-kings-35th-match-1254113/full-scorecard
"September 20, 2021, 31st Match, RCB vs KKR
KKR won by 9 wickets (with 60 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
"April 30, 2021, 26th Match, RCB vs Punjab Kings
Punjab Kings won by 34 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-royal-challengers-bangalore-26th-match-1254083/full-scorecard
"April 27, 2021, 22nd Match, RCB vs Capitals
RCB won by 1 run",https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-royal-challengers-bangalore-22nd-match-1254079/full-scorecard
"April 25, 2021, 19th Match, RCB vs Super Kings
Super Kings won by 69 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-royal-challengers-bangalore-19th-match-1254076/full-scorecard
"April 22, 2021, 16th Match, RCB vs Royals
RCB won by 10 wickets (with 21 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-rajasthan-royals-16th-match-1254073/full-scorecard
"April 18, 2021, 10th Match, RCB vs KKR
RCB won by 38 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-kolkata-knight-riders-10th-match-1254067/full-scorecard
"April 14, 2021, 6th Match, RCB vs Sunrisers
RCB won by 6 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-royal-challengers-bangalore-6th-match-1254063/full-scorecard
"April 09, 2021, 1st Match, RCB vs Mumbai
RCB won by 2 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-royal-challengers-bangalore-1st-match-1254058/full-scorecard
