data,scorecard
"October 15, 2021, Final, KKR vs Super Kings
Super Kings won by 27 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-kolkata-knight-riders-final-1254117/full-scorecard
"October 13, 2021, Qualifier 2, KKR vs Capitals
KKR won by 3 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-qualifier-2-1254116/full-scorecard
"October 11, 2021, Eliminator, KKR vs RCB
KKR won by 4 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-kolkata-knight-riders-eliminator-1254115/full-scorecard
"October 07, 2021, 54th Match, KKR vs Royals
KKR won by 86 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-rajasthan-royals-54th-match-1254106/full-scorecard
"October 03, 2021, 49th Match, KKR vs Sunrisers
KKR won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-sunrisers-hyderabad-49th-match-1254109/full-scorecard
"October 01, 2021, 45th Match, KKR vs Punjab Kings
Punjab Kings won by 5 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-punjab-kings-45th-match-1254102/full-scorecard
"September 28, 2021, 41st Match, KKR vs Capitals
KKR won by 3 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-delhi-capitals-41st-match-1254092/full-scorecard
"September 26, 2021, 38th Match, KKR vs Super Kings
Super Kings won by 2 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-kolkata-knight-riders-38th-match-1254098/full-scorecard
"September 23, 2021, 34th Match, KKR vs Mumbai
KKR won by 7 wickets (with 29 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-kolkata-knight-riders-34th-match-1254096/full-scorecard
"September 20, 2021, 31st Match, KKR vs RCB
KKR won by 9 wickets (with 60 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-royal-challengers-bangalore-31st-match-1254087/full-scorecard
"April 29, 2021, 25th Match, KKR vs Capitals
Capitals won by 7 wickets (with 21 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-kolkata-knight-riders-25th-match-1254082/full-scorecard
"April 26, 2021, 21st Match, KKR vs Punjab Kings
KKR won by 5 wickets (with 20 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-kolkata-knight-riders-21st-match-1254078/full-scorecard
"April 24, 2021, 18th Match, KKR vs Royals
Royals won by 6 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-kolkata-knight-riders-18th-match-1254075/full-scorecard
"April 21, 2021, 15th Match, KKR vs Super Kings
Super Kings won by 18 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-chennai-super-kings-15th-match-1254072/full-scorecard
"April 18, 2021, 10th Match, KKR vs RCB
RCB won by 38 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-kolkata-knight-riders-10th-match-1254067/full-scorecard
"April 13, 2021, 5th Match, KKR vs Mumbai
Mumbai won by 10 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-mumbai-indians-5th-match-1254062/full-scorecard
"April 11, 2021, 3rd Match, KKR vs Sunrisers
KKR won by 10 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-kolkata-knight-riders-3rd-match-1254060/full-scorecard
