data,scorecard
"October 08, 2021, 55th Match, Sunrisers vs Mumbai
Mumbai won by 42 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-mumbai-indians-55th-match-1254088/full-scorecard
"October 06, 2021, 52nd Match, Sunrisers vs RCB
Sunrisers won by 4 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/royal-challengers-bangalore-vs-sunrisers-hyderabad-52nd-match-1254095/full-scorecard
"October 03, 2021, 49th Match, Sunrisers vs KKR
KKR won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/kolkata-knight-riders-vs-sunrisers-hyderabad-49th-match-1254109/full-scorecard
"September 30, 2021, 44th Match, Sunrisers vs Super Kings
Super Kings won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-chennai-super-kings-44th-match-1254091/full-scorecard
"September 27, 2021, 40th Match, Sunrisers vs Royals
Sunrisers won by 7 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-rajasthan-royals-40th-match-1254100/full-scorecard
"September 25, 2021, 37th Match, Sunrisers vs Punjab Kings
Punjab Kings won by 5 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-punjab-kings-37th-match-1254107/full-scorecard
"September 22, 2021, 33rd Match, Sunrisers vs Capitals
Capitals won by 8 wickets (with 13 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/delhi-capitals-vs-sunrisers-hyderabad-33rd-match-1254105/full-scorecard
"May 02, 2021, 28th Match, Sunrisers vs Royals
Royals won by 55 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1254085/full-scorecard
"April 28, 2021, 23rd Match, Sunrisers vs Super Kings
Super Kings won by 7 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-sunrisers-hyderabad-23rd-match-1254080/full-scorecard
"April 25, 2021, 20th Match, Sunrisers vs Capitals
Match tied (Capitals won the one-over eliminator)",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-delhi-capitals-20th-match-1254077/full-scorecard
"April 21, 2021, 14th Match, Sunrisers vs Punjab Kings
Sunrisers won by 9 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2021-1249214/punjab-kings-vs-sunrisers-hyderabad-14th-match-1254071/full-scorecard
"April 17, 2021, 9th Match, Sunrisers vs Mumbai
Mumbai won by 13 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/mumbai-indians-vs-sunrisers-hyderabad-9th-match-1254066/full-scorecard
"April 14, 2021, 6th Match, Sunrisers vs RCB
RCB won by 6 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-royal-challengers-bangalore-6th-match-1254063/full-scorecard
"April 11, 2021, 3rd Match, Sunrisers vs KKR
KKR won by 10 runs",https://www.espncricinfo.com/series/ipl-2021-1249214/sunrisers-hyderabad-vs-kolkata-knight-riders-3rd-match-1254060/full-scorecard
