data,scorecard
"May 19, 2018, 53rd match, RCB vs Royals
Royals won by 30 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-royal-challengers-bangalore-53rd-match-1136613/full-scorecard
"May 17, 2018, 51st match, RCB vs Sunrisers
RCB won by 14 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611/full-scorecard
"May 14, 2018, 48th match, RCB vs Kings XI
RCB won by 10 wickets (with 71 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kings-xi-punjab-vs-royal-challengers-bangalore-48th-match-1136608/full-scorecard
"May 12, 2018, 45th match, RCB vs Daredevils
RCB won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605/full-scorecard
"May 07, 2018, 39th match, RCB vs Sunrisers
Sunrisers won by 5 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/sunrisers-hyderabad-vs-royal-challengers-bangalore-39th-match-1136599/full-scorecard
"May 05, 2018, 35th match, RCB vs Super Kings
Super Kings won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-royal-challengers-bangalore-35th-match-1136595/full-scorecard
"May 01, 2018, 31st match, RCB vs Mumbai
RCB won by 14 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-mumbai-indians-31st-match-1136591/full-scorecard
"April 29, 2018, 29th match, RCB vs KKR
KKR won by 6 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-kolkata-knight-riders-29th-match-1136589/full-scorecard
"April 25, 2018, 24th match, RCB vs Super Kings
Super Kings won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-chennai-super-kings-24th-match-1136584/full-scorecard
"April 21, 2018, 19th match, RCB vs Daredevils
RCB won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-delhi-daredevils-19th-match-1136579/full-scorecard
"April 17, 2018, 14th match, RCB vs Mumbai
Mumbai won by 46 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-royal-challengers-bangalore-14th-match-1136574/full-scorecard
"April 15, 2018, 11th match, RCB vs Royals
Royals won by 19 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-rajasthan-royals-11th-match-1136571/full-scorecard
"April 13, 2018, 8th match, RCB vs Kings XI
RCB won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-kings-xi-punjab-8th-match-1136568/full-scorecard
"April 08, 2018, 3rd match, RCB vs KKR
KKR won by 4 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-royal-challengers-bangalore-3rd-match-1136563/full-scorecard
