data,scorecard
"May 23, 2018, Eliminator, Royals vs KKR
KKR won by 25 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-rajasthan-royals-eliminator-1136618/full-scorecard
"May 19, 2018, 53rd match, Royals vs RCB
Royals won by 30 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-royal-challengers-bangalore-53rd-match-1136613/full-scorecard
"May 15, 2018, 49th match, Royals vs KKR
KKR won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-rajasthan-royals-49th-match-1136609/full-scorecard
"May 13, 2018, 47th match, Royals vs Mumbai
Royals won by 7 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-rajasthan-royals-47th-match-1136607/full-scorecard
"May 11, 2018, 43rd match, Royals vs Super Kings
Royals won by 4 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-chennai-super-kings-43rd-match-1136603/full-scorecard
"May 08, 2018, 40th match, Royals vs Kings XI
Royals won by 15 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-kings-xi-punjab-40th-match-1136600/full-scorecard
"May 06, 2018, 38th match, Royals vs Kings XI
Kings XI won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kings-xi-punjab-vs-rajasthan-royals-38th-match-1136598/full-scorecard
"May 02, 2018, 32nd match, Royals vs Daredevils
Daredevils won by 4 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592/full-scorecard
"April 29, 2018, 28th match, Royals vs Sunrisers
Sunrisers won by 11 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-1136588/full-scorecard
"April 22, 2018, 21st match, Royals vs Mumbai
Royals won by 3 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-mumbai-indians-21st-match-1136581/full-scorecard
"April 20, 2018, 17th match, Royals vs Super Kings
Super Kings won by 64 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-rajasthan-royals-17th-match-1136577/full-scorecard
"April 18, 2018, 15th match, Royals vs KKR
KKR won by 7 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-kolkata-knight-riders-15th-match-1136575/full-scorecard
"April 15, 2018, 11th match, Royals vs RCB
Royals won by 19 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-rajasthan-royals-11th-match-1136571/full-scorecard
"April 11, 2018, 6th match, Royals vs Daredevils
Royals won by 10 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-delhi-daredevils-6th-match-1136566/full-scorecard
"April 09, 2018, 4th match, Royals vs Sunrisers
Sunrisers won by 9 wickets (with 25 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/sunrisers-hyderabad-vs-rajasthan-royals-4th-match-1136564/full-scorecard
