data,scorecard
"May 20, 2018, 55th match, Daredevils vs Mumbai
Daredevils won by 11 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-mumbai-indians-55th-match-1136615/full-scorecard
"May 18, 2018, 52nd match, Daredevils vs Super Kings
Daredevils won by 34 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-chennai-super-kings-52nd-match-1136612/full-scorecard
"May 12, 2018, 45th match, Daredevils vs RCB
RCB won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-royal-challengers-bangalore-45th-match-1136605/full-scorecard
"May 10, 2018, 42nd match, Daredevils vs Sunrisers
Sunrisers won by 9 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-sunrisers-hyderabad-42nd-match-1136602/full-scorecard
"May 05, 2018, 36th match, Daredevils vs Sunrisers
Sunrisers won by 7 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596/full-scorecard
"May 02, 2018, 32nd match, Daredevils vs Royals
Daredevils won by 4 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-rajasthan-royals-32nd-match-1136592/full-scorecard
"April 30, 2018, 30th match, Daredevils vs Super Kings
Super Kings won by 13 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-delhi-daredevils-30th-match-1136590/full-scorecard
"April 27, 2018, 26th match, Daredevils vs KKR
Daredevils won by 55 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-kolkata-knight-riders-26th-match-1136586/full-scorecard
"April 23, 2018, 22nd match, Daredevils vs Kings XI
Kings XI won by 4 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582/full-scorecard
"April 21, 2018, 19th match, Daredevils vs RCB
RCB won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-delhi-daredevils-19th-match-1136579/full-scorecard
"April 16, 2018, 13th match, Daredevils vs KKR
KKR won by 71 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-delhi-daredevils-13th-match-1136573/full-scorecard
"April 14, 2018, 9th match, Daredevils vs Mumbai
Daredevils won by 7 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-delhi-daredevils-9th-match-1136569/full-scorecard
"April 11, 2018, 6th match, Daredevils vs Royals
Royals won by 10 runs (D/L method)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-delhi-daredevils-6th-match-1136566/full-scorecard
"April 08, 2018, 2nd match, Daredevils vs Kings XI
Kings XI won by 6 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562/full-scorecard
