data,scorecard
"May 27, 2018, Final, Super Kings vs Sunrisers
Super Kings won by 8 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-sunrisers-hyderabad-final-1136620/full-scorecard
"May 22, 2018, Qualifier 1, Super Kings vs Sunrisers
Super Kings won by 2 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-sunrisers-hyderabad-qualifier-1-1136617/full-scorecard
"May 20, 2018, 56th match, Super Kings vs Kings XI
Super Kings won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-kings-xi-punjab-56th-match-1136616/full-scorecard
"May 18, 2018, 52nd match, Super Kings vs Daredevils
Daredevils won by 34 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/delhi-daredevils-vs-chennai-super-kings-52nd-match-1136612/full-scorecard
"May 13, 2018, 46th match, Super Kings vs Sunrisers
Super Kings won by 8 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1136606/full-scorecard
"May 11, 2018, 43rd match, Super Kings vs Royals
Royals won by 4 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/rajasthan-royals-vs-chennai-super-kings-43rd-match-1136603/full-scorecard
"May 05, 2018, 35th match, Super Kings vs RCB
Super Kings won by 6 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-royal-challengers-bangalore-35th-match-1136595/full-scorecard
"May 03, 2018, 33rd match, Super Kings vs KKR
KKR won by 6 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/kolkata-knight-riders-vs-chennai-super-kings-33rd-match-1136593/full-scorecard
"April 30, 2018, 30th match, Super Kings vs Daredevils
Super Kings won by 13 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-delhi-daredevils-30th-match-1136590/full-scorecard
"April 28, 2018, 27th match, Super Kings vs Mumbai
Mumbai won by 8 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-mumbai-indians-27th-match-1136587/full-scorecard
"April 25, 2018, 24th match, Super Kings vs RCB
Super Kings won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/royal-challengers-bangalore-vs-chennai-super-kings-24th-match-1136584/full-scorecard
"April 22, 2018, 20th match, Super Kings vs Sunrisers
Super Kings won by 4 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580/full-scorecard
"April 20, 2018, 17th match, Super Kings vs Royals
Super Kings won by 64 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-rajasthan-royals-17th-match-1136577/full-scorecard
"April 15, 2018, 12th match, Super Kings vs Kings XI
Kings XI won by 4 runs",https://www.espncricinfo.com/series/ipl-2018-1131611/kings-xi-punjab-vs-chennai-super-kings-12th-match-1136572/full-scorecard
"April 10, 2018, 5th match, Super Kings vs KKR
Super Kings won by 5 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/chennai-super-kings-vs-kolkata-knight-riders-5th-match-1136565/full-scorecard
"April 07, 2018, 1st match, Super Kings vs Mumbai
Super Kings won by 1 wicket (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2018-1131611/mumbai-indians-vs-chennai-super-kings-1st-match-1136561/full-scorecard
