data,scorecard
"May 12, 2019, Final, Mumbai vs Super Kings
Mumbai won by 1 run",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-final-1181768/full-scorecard
"May 07, 2019, Qualifier 1, Mumbai vs Super Kings
Mumbai won by 6 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-qualifier-1-1181764/full-scorecard
"May 05, 2019, 56th Match, Mumbai vs KKR
Mumbai won by 9 wickets (with 23 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-kolkata-knight-riders-56th-match-1178431/full-scorecard
"May 02, 2019, 51st Match, Mumbai vs Sunrisers
Match tied (Mumbai won the one-over eliminator)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-sunrisers-hyderabad-51st-match-1178426/full-scorecard
"April 28, 2019, 47th Match, Mumbai vs KKR
KKR won by 34 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/kolkata-knight-riders-vs-mumbai-indians-47th-match-1178422/full-scorecard
"April 26, 2019, 44th Match, Mumbai vs Super Kings
Mumbai won by 46 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-mumbai-indians-44th-match-1178419/full-scorecard
"April 20, 2019, 36th Match, Mumbai vs Royals
Royals won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-mumbai-indians-36th-match-1178411/full-scorecard
"April 18, 2019, 34th Match, Mumbai vs Capitals
Mumbai won by 40 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-mumbai-indians-34th-match-1178409/full-scorecard
"April 15, 2019, 31st Match, Mumbai vs RCB
Mumbai won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-royal-challengers-bangalore-31st-match-1178406/full-scorecard
"April 13, 2019, 27th Match, Mumbai vs Royals
Royals won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-rajasthan-royals-27th-match-1178402/full-scorecard
"April 10, 2019, 24th Match, Mumbai vs Kings XI
Mumbai won by 3 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-kings-xi-punjab-24th-match-1178399/full-scorecard
"April 06, 2019, 19th Match, Mumbai vs Sunrisers
Mumbai won by 40 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/sunrisers-hyderabad-vs-mumbai-indians-19th-match-1178394/full-scorecard
"April 03, 2019, 15th Match, Mumbai vs Super Kings
Mumbai won by 37 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-chennai-super-kings-15th-match-1175370/full-scorecard
"March 30, 2019, 9th Match, Mumbai vs Kings XI
Kings XI won by 8 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/kings-xi-punjab-vs-mumbai-indians-9th-match-1175364/full-scorecard
"March 28, 2019, 7th Match, Mumbai vs RCB
Mumbai won by 6 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/royal-challengers-bangalore-vs-mumbai-indians-7th-match-1175362/full-scorecard
"March 24, 2019, 3rd Match, Mumbai vs Capitals
Capitals won by 37 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-delhi-capitals-3rd-match-1175358/full-scorecard
