data,scorecard
"May 04, 2019, 53rd Match, Royals vs Capitals
Capitals won by 5 wickets (with 23 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-rajasthan-royals-53rd-match-1178428/full-scorecard
"April 30, 2019, 49th Match, Royals vs RCB
No result",https://www.espncricinfo.com/series/ipl-2019-1165643/royal-challengers-bangalore-vs-rajasthan-royals-49th-match-1178424/full-scorecard
"April 27, 2019, 45th Match, Royals vs Sunrisers
Royals won by 7 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-sunrisers-hyderabad-45th-match-1178420/full-scorecard
"April 25, 2019, 43rd Match, Royals vs KKR
Royals won by 3 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/kolkata-knight-riders-vs-rajasthan-royals-43rd-match-1178418/full-scorecard
"April 22, 2019, 40th Match, Royals vs Capitals
Capitals won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-delhi-capitals-40th-match-1178415/full-scorecard
"April 20, 2019, 36th Match, Royals vs Mumbai
Royals won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-mumbai-indians-36th-match-1178411/full-scorecard
"April 16, 2019, 32nd Match, Royals vs Kings XI
Kings XI won by 12 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/kings-xi-punjab-vs-rajasthan-royals-32nd-match-1178407/full-scorecard
"April 13, 2019, 27th Match, Royals vs Mumbai
Royals won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-rajasthan-royals-27th-match-1178402/full-scorecard
"April 11, 2019, 25th Match, Royals vs Super Kings
Super Kings won by 4 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-chennai-super-kings-25th-match-1178400/full-scorecard
"April 07, 2019, 21st Match, Royals vs KKR
KKR won by 8 wickets (with 37 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-kolkata-knight-riders-21st-match-1178396/full-scorecard
"April 02, 2019, 14th Match, Royals vs RCB
Royals won by 7 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-royal-challengers-bangalore-14th-match-1175369/full-scorecard
"March 31, 2019, 12th Match, Royals vs Super Kings
Super Kings won by 8 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-rajasthan-royals-12th-match-1175367/full-scorecard
"March 29, 2019, 8th Match, Royals vs Sunrisers
Sunrisers won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/sunrisers-hyderabad-vs-rajasthan-royals-8th-match-1175363/full-scorecard
"March 25, 2019, 4th Match, Royals vs Kings XI
Kings XI won by 14 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-kings-xi-punjab-4th-match-1175359/full-scorecard
