data,scorecard
"May 10, 2019, Qualifier 2, Capitals vs Super Kings
Super Kings won by 6 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-delhi-capitals-qualifier-2-1181767/full-scorecard
"May 08, 2019, Eliminator, Capitals vs Sunrisers
Capitals won by 2 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/sunrisers-hyderabad-vs-delhi-capitals-eliminator-1181766/full-scorecard
"May 04, 2019, 53rd Match, Capitals vs Royals
Capitals won by 5 wickets (with 23 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-rajasthan-royals-53rd-match-1178428/full-scorecard
"May 01, 2019, 50th Match, Capitals vs Super Kings
Super Kings won by 80 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/chennai-super-kings-vs-delhi-capitals-50th-match-1178425/full-scorecard
"April 28, 2019, 46th Match, Capitals vs RCB
Capitals won by 16 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-royal-challengers-bangalore-46th-match-1178421/full-scorecard
"April 22, 2019, 40th Match, Capitals vs Royals
Capitals won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/rajasthan-royals-vs-delhi-capitals-40th-match-1178415/full-scorecard
"April 20, 2019, 37th Match, Capitals vs Kings XI
Capitals won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-kings-xi-punjab-37th-match-1178412/full-scorecard
"April 18, 2019, 34th Match, Capitals vs Mumbai
Mumbai won by 40 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-mumbai-indians-34th-match-1178409/full-scorecard
"April 14, 2019, 30th Match, Capitals vs Sunrisers
Capitals won by 39 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/sunrisers-hyderabad-vs-delhi-capitals-30th-match-1178405/full-scorecard
"April 12, 2019, 26th Match, Capitals vs KKR
Capitals won by 7 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/kolkata-knight-riders-vs-delhi-capitals-26th-match-1178401/full-scorecard
"April 07, 2019, 20th Match, Capitals vs RCB
Capitals won by 4 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/royal-challengers-bangalore-vs-delhi-capitals-20th-match-1178395/full-scorecard
"April 04, 2019, 16th Match, Capitals vs Sunrisers
Sunrisers won by 5 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-sunrisers-hyderabad-16th-match-1175371/full-scorecard
"April 01, 2019, 13th Match, Capitals vs Kings XI
Kings XI won by 14 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/kings-xi-punjab-vs-delhi-capitals-13th-match-1175368/full-scorecard
"March 30, 2019, 10th Match, Capitals vs KKR
Match tied (Capitals won the one-over eliminator)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-kolkata-knight-riders-10th-match-1175365/full-scorecard
"March 26, 2019, 5th Match, Capitals vs Super Kings
Super Kings won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2019-1165643/delhi-capitals-vs-chennai-super-kings-5th-match-1175360/full-scorecard
"March 24, 2019, 3rd Match, Capitals vs Mumbai
Capitals won by 37 runs",https://www.espncricinfo.com/series/ipl-2019-1165643/mumbai-indians-vs-delhi-capitals-3rd-match-1175358/full-scorecard
