data,scorecard
"May 19, 2012, 70th match, Warriors vs KKR
KKR won by 34 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-kolkata-knight-riders-70th-match-548375/full-scorecard
"May 13, 2012, 60th match, Warriors vs Royals
Royals won by 45 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-pune-warriors-60th-match-548365/full-scorecard
"May 11, 2012, 57th match, Warriors vs RCB
RCB won by 35 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-royal-challengers-bangalore-57th-match-548362/full-scorecard
"May 08, 2012, 52nd match, Warriors vs Royals
Royals won by 7 wickets (with 22 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-rajasthan-royals-52nd-match-548358/full-scorecard
"May 05, 2012, 47th match, Warriors vs KKR
KKR won by 7 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-pune-warriors-47th-match-548353/full-scorecard
"May 03, 2012, 45th match, Warriors vs Mumbai
Mumbai won by 1 run",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-mumbai-indians-45th-match-548351/full-scorecard
"May 01, 2012, 42nd match, Warriors vs Chargers
Chargers won by 13 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-pune-warriors-42nd-match-548348/full-scorecard
"April 26, 2012, 35th match, Warriors vs Chargers
Chargers won by 18 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
"April 24, 2012, 31st match, Warriors vs Daredevils
Daredevils won by 8 wickets (with 24 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
"April 21, 2012, 27th match, Warriors vs Daredevils
Warriors won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
"April 19, 2012, 24th match, Warriors vs Super Kings
Super Kings won by 13 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-pune-warriors-24th-match-548330/full-scorecard
"April 17, 2012, 21st match, Warriors vs RCB
RCB won by 6 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-pune-warriors-21st-match-548327/full-scorecard
"April 14, 2012, 16th match, Warriors vs Super Kings
Warriors won by 7 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-chennai-super-kings-16th-match-548322/full-scorecard
"April 12, 2012, 14th match, Warriors vs Kings XI
Kings XI won by 7 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-pune-warriors-14th-match-548319/full-scorecard
"April 08, 2012, 8th match, Warriors vs Kings XI
Warriors won by 22 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-kings-xi-punjab-8th-match-548313/full-scorecard
"April 06, 2012, 3rd match, Warriors vs Mumbai
Warriors won by 28 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-pune-warriors-3rd-match-548308/full-scorecard
