data,scorecard
"May 27, 2012, Final, KKR vs Super Kings
KKR won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-final-548381/full-scorecard
"May 22, 2012, 1st Qualifying Match, KKR vs Daredevils
KKR won by 18 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378/full-scorecard
"May 19, 2012, 70th match, KKR vs Warriors
KKR won by 34 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-kolkata-knight-riders-70th-match-548375/full-scorecard
"May 16, 2012, 65th match, KKR vs Mumbai
KKR won by 32 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kolkata-knight-riders-65th-match-548370/full-scorecard
"May 14, 2012, 63rd match, KKR vs Super Kings
Super Kings won by 5 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-chennai-super-kings-63rd-match-548368/full-scorecard
"May 12, 2012, 58th match, KKR vs Mumbai
Mumbai won by 27 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-mumbai-indians-58th-match-548363/full-scorecard
"May 07, 2012, 51st match, KKR vs Daredevils
KKR won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-kolkata-knight-riders-51st-match-548357/full-scorecard
"May 05, 2012, 47th match, KKR vs Warriors
KKR won by 7 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-pune-warriors-47th-match-548353/full-scorecard
"April 30, 2012, 41st match, KKR vs Super Kings
KKR won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347/full-scorecard
"April 28, 2012, 38th match, KKR vs RCB
KKR won by 47 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
"April 24, 2012, 32nd match, KKR vs Chargers
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-deccan-chargers-32nd-match-548338/full-scorecard
"April 22, 2012, 29th match, KKR vs Chargers
KKR won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
"April 18, 2012, 22nd match, KKR vs Kings XI
KKR won by 8 wickets (with 21 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-548328/full-scorecard
"April 15, 2012, 17th match, KKR vs Kings XI
Kings XI won by 2 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-kings-xi-punjab-17th-match-548323/full-scorecard
"April 13, 2012, 15th match, KKR vs Royals
KKR won by 5 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-rajasthan-royals-15th-match-548320/full-scorecard
"April 10, 2012, 10th match, KKR vs RCB
KKR won by 42 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-kolkata-knight-riders-10th-match-548315/full-scorecard
"April 08, 2012, 7th match, KKR vs Royals
Royals won by 22 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-kolkata-knight-riders-7th-match-548312/full-scorecard
"April 05, 2012, 2nd match, KKR vs Daredevils
Daredevils won by 8 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-delhi-daredevils-2nd-match-548307/full-scorecard
