data,scorecard
"May 25, 2012, 2nd Qualifying Match, Daredevils vs Super Kings
Super Kings won by 86 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380/full-scorecard
"May 22, 2012, 1st Qualifying Match, Daredevils vs KKR
KKR won by 18 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-kolkata-knight-riders-1st-qualifying-match-548378/full-scorecard
"May 19, 2012, 69th match, Daredevils vs Kings XI
Daredevils won by 6 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-delhi-daredevils-69th-match-548374/full-scorecard
"May 17, 2012, 67th match, Daredevils vs RCB
RCB won by 21 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-royal-challengers-bangalore-67th-match-548372/full-scorecard
"May 15, 2012, 64th match, Daredevils vs Kings XI
Daredevils won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-kings-xi-punjab-64th-match-548369/full-scorecard
"May 12, 2012, 59th match, Daredevils vs Super Kings
Super Kings won by 9 wickets (with 28 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-delhi-daredevils-59th-match-548364/full-scorecard
"May 10, 2012, 55th match, Daredevils vs Chargers
Daredevils won by 9 wickets (with 20 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-delhi-daredevils-55th-match-548329/full-scorecard
"May 07, 2012, 51st match, Daredevils vs KKR
KKR won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-kolkata-knight-riders-51st-match-548357/full-scorecard
"May 01, 2012, 43rd match, Daredevils vs Royals
Daredevils won by 6 wickets (with 28 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-delhi-daredevils-43rd-match-548349/full-scorecard
"April 29, 2012, 39th match, Daredevils vs Royals
Daredevils won by 1 run",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
"April 27, 2012, 36th match, Daredevils vs Mumbai
Daredevils won by 37 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
"April 24, 2012, 31st match, Daredevils vs Warriors
Daredevils won by 8 wickets (with 24 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
"April 21, 2012, 27th match, Daredevils vs Warriors
Warriors won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
"April 19, 2012, 23rd match, Daredevils vs Chargers
Daredevils won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-deccan-chargers-23rd-match-548321/full-scorecard
"April 16, 2012, 19th match, Daredevils vs Mumbai
Daredevils won by 7 wickets (with 31 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-delhi-daredevils-19th-match-548325/full-scorecard
"April 10, 2012, 11th match, Daredevils vs Super Kings
Daredevils won by 8 wickets (with 40 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-chennai-super-kings-11th-match-548316/full-scorecard
"April 07, 2012, 5th match, Daredevils vs RCB
RCB won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/royal-challengers-bangalore-vs-delhi-daredevils-5th-match-548310/full-scorecard
"April 05, 2012, 2nd match, Daredevils vs KKR
Daredevils won by 8 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-delhi-daredevils-2nd-match-548307/full-scorecard
