data,scorecard
"April 24, 2010, 3rd Place Play-off, RCB vs Chargers
RCB won by 9 wickets (with 37 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/deccan-chargers-vs-royal-challengers-bangalore-3rd-place-play-off-419164/full-scorecard
"April 21, 2010, 1st Semi-Final, RCB vs Mumbai
Mumbai won by 35 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/mumbai-indians-vs-royal-challengers-bangalore-1st-semi-final-419162/full-scorecard
"April 17, 2010, 52nd match, RCB vs Mumbai
Mumbai won by 57 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-mumbai-indians-52nd-match-419157/full-scorecard
"April 14, 2010, 49th match, RCB vs Royals
RCB won by 5 wickets (with 26 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/rajasthan-royals-vs-royal-challengers-bangalore-49th-match-419154/full-scorecard
"April 12, 2010, 46th match, RCB vs Chargers
Chargers won by 13 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/deccan-chargers-vs-royal-challengers-bangalore-46th-match-419151/full-scorecard
"April 10, 2010, 43rd match, RCB vs KKR
RCB won by 7 wickets (with 17 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148/full-scorecard
"April 08, 2010, 40th match, RCB vs Chargers
Chargers won by 7 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145/full-scorecard
"April 04, 2010, 35th match, RCB vs Daredevils
Daredevils won by 37 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-royal-challengers-bangalore-35th-match-419140/full-scorecard
"April 02, 2010, 31st match, RCB vs Kings XI
RCB won by 6 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136/full-scorecard
"March 31, 2010, 28th match, RCB vs Super Kings
Super Kings won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/chennai-super-kings-vs-royal-challengers-bangalore-28th-match-419133/full-scorecard
"March 25, 2010, 20th match, RCB vs Daredevils
Daredevils won by 17 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128/full-scorecard
"March 23, 2010, 18th match, RCB vs Super Kings
RCB won by 36 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-chennai-super-kings-18th-match-419123/full-scorecard
"March 20, 2010, 14th match, RCB vs Mumbai
RCB won by 7 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/mumbai-indians-vs-royal-challengers-bangalore-14th-match-419119/full-scorecard
"March 18, 2010, 10th match, RCB vs Royals
RCB won by 10 wickets (with 56 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-rajasthan-royals-10th-match-419115/full-scorecard
"March 16, 2010, 7th match, RCB vs Kings XI
RCB won by 8 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-kings-xi-punjab-7th-match-419112/full-scorecard
"March 14, 2010, 4th match, RCB vs KKR
KKR won by 7 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/kolkata-knight-riders-vs-royal-challengers-bangalore-4th-match-419109/full-scorecard
