data,scorecard
"May 25, 2008, 52nd match, KKR vs Kings XI
KKR won by 3 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-kings-xi-punjab-52nd-match-336035/full-scorecard
"May 22, 2008, 47th match, KKR vs Daredevils
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-kolkata-knight-riders-47th-match-336030/full-scorecard
"May 20, 2008, 44th match, KKR vs Royals
Royals won by 6 wickets (with 21 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-rajasthan-royals-44th-match-336027/full-scorecard
"May 18, 2008, 41st match, KKR vs Super Kings
Super Kings won by 3 runs (D/L method)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-chennai-super-kings-41st-match-336025/full-scorecard
"May 16, 2008, 38th match, KKR vs Mumbai
Mumbai won by 8 wickets (with 87 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-kolkata-knight-riders-38th-match-336021/full-scorecard
"May 13, 2008, 35th match, KKR vs Daredevils
KKR won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-delhi-daredevils-35th-match-336017/full-scorecard
"May 11, 2008, 32nd match, KKR vs Chargers
KKR won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
"May 08, 2008, 29th match, KKR vs RCB
KKR won by 5 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-royal-challengers-bangalore-29th-match-336010/full-scorecard
"May 03, 2008, 22nd match, KKR vs Kings XI
Kings XI won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
"May 01, 2008, 18th match, KKR vs Royals
Royals won by 45 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
"April 29, 2008, 16th match, KKR vs Mumbai
Mumbai won by 7 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
"April 26, 2008, 11th match, KKR vs Super Kings
Super Kings won by 9 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
"April 20, 2008, 4th match, KKR vs Chargers
KKR won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
"April 18, 2008, 1st match, KKR vs RCB
KKR won by 140 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
