data,scorecard
"May 27, 2008, 54th match, Chargers vs Super Kings
Super Kings won by 7 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-chennai-super-kings-54th-match-336037/full-scorecard
"May 25, 2008, 51st match, Chargers vs RCB
RCB won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-royal-challengers-bangalore-51st-match-336002/full-scorecard
"May 23, 2008, 48th match, Chargers vs Kings XI
Kings XI won by 6 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-deccan-chargers-48th-match-336031/full-scorecard
"May 18, 2008, 42nd match, Chargers vs Mumbai
Mumbai won by 25 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-mumbai-indians-42nd-match-336024/full-scorecard
"May 15, 2008, 37th match, Chargers vs Daredevils
Daredevils won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-deccan-chargers-37th-match-336020/full-scorecard
"May 11, 2008, 32nd match, Chargers vs KKR
KKR won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014/full-scorecard
"May 09, 2008, 30th match, Chargers vs Royals
Royals won by 8 wickets (with 24 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-deccan-chargers-30th-match-336011/full-scorecard
"May 06, 2008, 26th match, Chargers vs Super Kings
Chargers won by 7 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-deccan-chargers-26th-match-336007/full-scorecard
"May 03, 2008, 21st match, Chargers vs RCB
RCB won by 3 runs",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
"May 01, 2008, 19th match, Chargers vs Kings XI
Kings XI won by 7 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
"April 27, 2008, 14th match, Chargers vs Mumbai
Chargers won by 10 wickets (with 48 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
"April 24, 2008, 9th match, Chargers vs Royals
Royals won by 3 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
"April 22, 2008, 7th match, Chargers vs Daredevils
Daredevils won by 9 wickets (with 42 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
"April 20, 2008, 4th match, Chargers vs KKR
KKR won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
