data,scorecard
"May 25, 2014, 56th match, Royals vs Mumbai
Mumbai won by 5 wickets (with 32 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-rajasthan-royals-56th-match-734041/full-scorecard
"May 23, 2014, 52nd match, Royals vs Kings XI
Kings XI won by 16 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-rajasthan-royals-52nd-match-734033/full-scorecard
"May 19, 2014, 44th match, Royals vs Mumbai
Mumbai won by 25 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
"May 15, 2014, 41st match, Royals vs Daredevils
Royals won by 62 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-delhi-daredevils-41st-match-734011/full-scorecard
"May 13, 2014, 37th match, Royals vs Super Kings
Super Kings won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-rajasthan-royals-37th-match-734003/full-scorecard
"May 11, 2014, 35th match, Royals vs RCB
Royals won by 5 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-rajasthan-royals-35th-match-733999/full-scorecard
"May 08, 2014, 30th match, Royals vs Sunrisers
Sunrisers won by 32 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-sunrisers-hyderabad-30th-match-733989/full-scorecard
"May 05, 2014, 25th match, Royals vs KKR
Royals won by 10 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kolkata-knight-riders-25th-match-733979/full-scorecard
"May 03, 2014, 23rd match, Royals vs Daredevils
Royals won by 7 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-rajasthan-royals-23rd-match-733975/full-scorecard
"April 29, 2014, 19th match, Royals vs KKR
Match tied (Royals won the one-over eliminator)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-rajasthan-royals-19th-match-729315/full-scorecard
"April 26, 2014, 14th match, Royals vs RCB
Royals won by 6 wickets (with 42 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-royal-challengers-bangalore-14th-match-729305/full-scorecard
"April 23, 2014, 10th match, Royals vs Super Kings
Super Kings won by 7 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-chennai-super-kings-10th-match-729297/full-scorecard
"April 20, 2014, 7th match, Royals vs Kings XI
Kings XI won by 7 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-kings-xi-punjab-7th-match-729291/full-scorecard
"April 18, 2014, 4th match, Royals vs Sunrisers
Royals won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-rajasthan-royals-4th-match-729285/full-scorecard
