data,scorecard
"May 28, 2014, Eliminator, Mumbai vs Super Kings
Super Kings won by 7 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-eliminator-734045/full-scorecard
"May 25, 2014, 56th match, Mumbai vs Royals
Mumbai won by 5 wickets (with 32 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-rajasthan-royals-56th-match-734041/full-scorecard
"May 23, 2014, 51st match, Mumbai vs Daredevils
Mumbai won by 15 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-delhi-daredevils-51st-match-734031/full-scorecard
"May 21, 2014, 48th match, Mumbai vs Kings XI
Mumbai won by 7 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kings-xi-punjab-vs-mumbai-indians-48th-match-734025/full-scorecard
"May 19, 2014, 44th match, Mumbai vs Royals
Mumbai won by 25 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/rajasthan-royals-vs-mumbai-indians-44th-match-734017/full-scorecard
"May 14, 2014, 40th match, Mumbai vs KKR
KKR won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/kolkata-knight-riders-vs-mumbai-indians-40th-match-734009/full-scorecard
"May 12, 2014, 36th match, Mumbai vs Sunrisers
Mumbai won by 7 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/sunrisers-hyderabad-vs-mumbai-indians-36th-match-734001/full-scorecard
"May 10, 2014, 33rd match, Mumbai vs Super Kings
Super Kings won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-chennai-super-kings-33rd-match-733995/full-scorecard
"May 06, 2014, 27th match, Mumbai vs RCB
Mumbai won by 19 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-royal-challengers-bangalore-27th-match-733983/full-scorecard
"May 03, 2014, 22nd match, Mumbai vs Kings XI
Mumbai won by 5 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kings-xi-punjab-22nd-match-733973/full-scorecard
"April 30, 2014, 20th match, Mumbai vs Sunrisers
Sunrisers won by 15 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317/full-scorecard
"April 27, 2014, 16th match, Mumbai vs Daredevils
Daredevils won by 6 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/delhi-daredevils-vs-mumbai-indians-16th-match-729309/full-scorecard
"April 25, 2014, 13th match, Mumbai vs Super Kings
Super Kings won by 7 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/chennai-super-kings-vs-mumbai-indians-13th-match-729303/full-scorecard
"April 19, 2014, 5th match, Mumbai vs RCB
RCB won by 7 wickets (with 15 balls remaining)",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/royal-challengers-bangalore-vs-mumbai-indians-5th-match-729287/full-scorecard
"April 16, 2014, 1st match, Mumbai vs KKR
KKR won by 41 runs",https://www.espncricinfo.com/series/pepsi-indian-premier-league-2014-695871/mumbai-indians-vs-kolkata-knight-riders-1st-match-729279/full-scorecard
