data,scorecard
"May 19, 2013, 71st match, Daredevils vs Warriors
Warriors won by 38 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/pune-warriors-vs-delhi-daredevils-71st-match-598067/full-scorecard
"May 16, 2013, 67th match, Daredevils vs Kings XI
Kings XI won by 7 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-delhi-daredevils-67th-match-598028/full-scorecard
"May 14, 2013, 64th match, Daredevils vs Super Kings
Super Kings won by 33 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-delhi-daredevils-64th-match-598062/full-scorecard
"May 10, 2013, 57th match, Daredevils vs RCB
RCB won by 4 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-royal-challengers-bangalore-57th-match-598054/full-scorecard
"May 07, 2013, 52nd match, Daredevils vs Royals
Royals won by 9 wickets (with 13 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/rajasthan-royals-vs-delhi-daredevils-52nd-match-598049/full-scorecard
"May 04, 2013, 48th match, Daredevils vs Sunrisers
Sunrisers won by 6 wickets (with 37 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/sunrisers-hyderabad-vs-delhi-daredevils-48th-match-598044/full-scorecard
"May 01, 2013, 44th match, Daredevils vs KKR
Daredevils won by 7 wickets (with 13 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-kolkata-knight-riders-44th-match-598040/full-scorecard
"April 28, 2013, 39th match, Daredevils vs Warriors
Daredevils won by 15 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-pune-warriors-39th-match-598035/full-scorecard
"April 23, 2013, 32nd match, Daredevils vs Kings XI
Kings XI won by 5 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-kings-xi-punjab-32nd-match-598059/full-scorecard
"April 21, 2013, 28th match, Daredevils vs Mumbai
Daredevils won by 9 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-mumbai-indians-28th-match-598024/full-scorecard
"April 18, 2013, 24th match, Daredevils vs Super Kings
Super Kings won by 86 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-chennai-super-kings-24th-match-598020/full-scorecard
"April 16, 2013, 21st match, Daredevils vs RCB
Match tied (RCB won the one-over eliminator)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/royal-challengers-bangalore-vs-delhi-daredevils-21st-match-598017/full-scorecard
"April 12, 2013, 14th match, Daredevils vs Sunrisers
Sunrisers won by 3 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-sunrisers-hyderabad-14th-match-598010/full-scorecard
"April 09, 2013, 10th match, Daredevils vs Mumbai
Mumbai won by 44 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-delhi-daredevils-10th-match-598006/full-scorecard
"April 06, 2013, 4th match, Daredevils vs Royals
Royals won by 5 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-rajasthan-royals-4th-match-598001/full-scorecard
"April 03, 2013, 1st match, Daredevils vs KKR
KKR won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kolkata-knight-riders-vs-delhi-daredevils-1st-match-597998/full-scorecard
