data,scorecard
"May 26, 2013, Final, Super Kings vs Mumbai
Mumbai won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-final-598073/full-scorecard
"May 21, 2013, Qualifier 1, Super Kings vs Mumbai
Super Kings won by 48 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-qualifier-1-598070/full-scorecard
"May 18, 2013, 70th match, Super Kings vs RCB
RCB won by 24 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/royal-challengers-bangalore-vs-chennai-super-kings-70th-match-598068/full-scorecard
"May 14, 2013, 64th match, Super Kings vs Daredevils
Super Kings won by 33 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-delhi-daredevils-64th-match-598062/full-scorecard
"May 12, 2013, 61st match, Super Kings vs Royals
Royals won by 5 wickets (with 17 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/rajasthan-royals-vs-chennai-super-kings-61st-match-598058/full-scorecard
"May 08, 2013, 54th match, Super Kings vs Sunrisers
Super Kings won by 77 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/sunrisers-hyderabad-vs-chennai-super-kings-54th-match-598051/full-scorecard
"May 05, 2013, 49th match, Super Kings vs Mumbai
Mumbai won by 60 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-chennai-super-kings-49th-match-598046/full-scorecard
"May 02, 2013, 45th match, Super Kings vs Kings XI
Super Kings won by 15 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-kings-xi-punjab-45th-match-598041/full-scorecard
"April 30, 2013, 42nd match, Super Kings vs Warriors
Super Kings won by 37 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/pune-warriors-vs-chennai-super-kings-42nd-match-598038/full-scorecard
"April 28, 2013, 38th match, Super Kings vs KKR
Super Kings won by 14 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-kolkata-knight-riders-38th-match-598034/full-scorecard
"April 25, 2013, 34th match, Super Kings vs Sunrisers
Super Kings won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-sunrisers-hyderabad-34th-match-598030/full-scorecard
"April 22, 2013, 30th match, Super Kings vs Royals
Super Kings won by 5 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-rajasthan-royals-30th-match-598026/full-scorecard
"April 20, 2013, 26th match, Super Kings vs KKR
Super Kings won by 4 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kolkata-knight-riders-vs-chennai-super-kings-26th-match-598022/full-scorecard
"April 18, 2013, 24th match, Super Kings vs Daredevils
Super Kings won by 86 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-chennai-super-kings-24th-match-598020/full-scorecard
"April 15, 2013, 19th match, Super Kings vs Warriors
Warriors won by 24 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-pune-warriors-19th-match-598015/full-scorecard
"April 13, 2013, 16th match, Super Kings vs RCB
Super Kings won by 4 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-royal-challengers-bangalore-16th-match-598012/full-scorecard
"April 10, 2013, 11th match, Super Kings vs Kings XI
Super Kings won by 10 wickets (with 16 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-chennai-super-kings-11th-match-598007/full-scorecard
"April 06, 2013, 5th match, Super Kings vs Mumbai
Mumbai won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-5th-match-598002/full-scorecard
