data,scorecard
"May 26, 2013, Final, Mumbai vs Super Kings
Mumbai won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-final-598073/full-scorecard
"May 24, 2013, Qualifier 2, Mumbai vs Royals
Mumbai won by 4 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-rajasthan-royals-qualifier-2-598072/full-scorecard
"May 21, 2013, Qualifier 1, Mumbai vs Super Kings
Super Kings won by 48 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-qualifier-1-598070/full-scorecard
"May 18, 2013, 69th match, Mumbai vs Kings XI
Kings XI won by 50 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kings-xi-punjab-vs-mumbai-indians-69th-match-598066/full-scorecard
"May 15, 2013, 66th match, Mumbai vs Royals
Mumbai won by 14 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-rajasthan-royals-66th-match-598063/full-scorecard
"May 13, 2013, 62nd match, Mumbai vs Sunrisers
Mumbai won by 7 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-sunrisers-hyderabad-62nd-match-598060/full-scorecard
"May 11, 2013, 58th match, Mumbai vs Warriors
Mumbai won by 5 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/pune-warriors-vs-mumbai-indians-58th-match-598055/full-scorecard
"May 07, 2013, 53rd match, Mumbai vs KKR
Mumbai won by 65 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-kolkata-knight-riders-53rd-match-598050/full-scorecard
"May 05, 2013, 49th match, Mumbai vs Super Kings
Mumbai won by 60 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-chennai-super-kings-49th-match-598046/full-scorecard
"May 01, 2013, 43rd match, Mumbai vs Sunrisers
Sunrisers won by 7 wickets (with 12 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/sunrisers-hyderabad-vs-mumbai-indians-43rd-match-598039/full-scorecard
"April 29, 2013, 41st match, Mumbai vs Kings XI
Mumbai won by 4 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-kings-xi-punjab-41st-match-598037/full-scorecard
"April 27, 2013, 37th match, Mumbai vs RCB
Mumbai won by 58 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-royal-challengers-bangalore-37th-match-598033/full-scorecard
"April 24, 2013, 33rd match, Mumbai vs KKR
Mumbai won by 5 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/kolkata-knight-riders-vs-mumbai-indians-33rd-match-598029/full-scorecard
"April 21, 2013, 28th match, Mumbai vs Daredevils
Daredevils won by 9 wickets (with 18 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/delhi-daredevils-vs-mumbai-indians-28th-match-598024/full-scorecard
"April 17, 2013, 23rd match, Mumbai vs Royals
Royals won by 87 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/rajasthan-royals-vs-mumbai-indians-23rd-match-598019/full-scorecard
"April 13, 2013, 15th match, Mumbai vs Warriors
Mumbai won by 41 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-pune-warriors-15th-match-598011/full-scorecard
"April 09, 2013, 10th match, Mumbai vs Daredevils
Mumbai won by 44 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/mumbai-indians-vs-delhi-daredevils-10th-match-598006/full-scorecard
"April 06, 2013, 5th match, Mumbai vs Super Kings
Mumbai won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/chennai-super-kings-vs-mumbai-indians-5th-match-598002/full-scorecard
"April 04, 2013, 2nd match, Mumbai vs RCB
RCB won by 2 runs",https://www.espncricinfo.com/series/indian-premier-league-2013-586733/royal-challengers-bangalore-vs-mumbai-indians-2nd-match-597999/full-scorecard
