data,scorecard
"May 20, 2022, 68th Match, Super Kings vs Royals
Royals won by 5 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-chennai-super-kings-68th-match-1304114/full-scorecard
"May 15, 2022, 62nd Match, Super Kings vs Titans
Titans won by 7 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-gujarat-titans-62nd-match-1304108/full-scorecard
"May 12, 2022, 59th Match, Super Kings vs Mumbai
Mumbai won by 5 wickets (with 31 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
"May 08, 2022, 55th Match, Super Kings vs Capitals
Super Kings won by 91 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
"May 04, 2022, 49th Match, Super Kings vs RCB
RCB won by 13 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
"May 01, 2022, 46th Match, Super Kings vs Sunrisers
Super Kings won by 13 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
"April 25, 2022, 38th Match, Super Kings vs Punjab Kings
Punjab Kings won by 11 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
"April 21, 2022, 33rd Match, Super Kings vs Mumbai
Super Kings won by 3 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-chennai-super-kings-33rd-match-1304079/full-scorecard
"April 17, 2022, 29th Match, Super Kings vs Titans
Titans won by 3 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-chennai-super-kings-29th-match-1304075/full-scorecard
"April 12, 2022, 22nd Match, Super Kings vs RCB
Super Kings won by 23 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-royal-challengers-bangalore-22nd-match-1304068/full-scorecard
"April 09, 2022, 17th Match, Super Kings vs Sunrisers
Sunrisers won by 8 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-sunrisers-hyderabad-17th-match-1304063/full-scorecard
"April 03, 2022, 11th Match, Super Kings vs Punjab Kings
Punjab Kings won by 54 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-punjab-kings-11th-match-1304057/full-scorecard
"March 31, 2022, 7th Match, Super Kings vs Super Giants
Super Giants won by 6 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053/full-scorecard
"March 26, 2022, 1st Match, Super Kings vs KKR
KKR won by 6 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-kolkata-knight-riders-1st-match-1304047/full-scorecard
