data,scorecard
"May 22, 2022, 70th Match, Punjab Kings vs Sunrisers
Punjab Kings won by 5 wickets (with 29 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-punjab-kings-70th-match-1304116/full-scorecard
"May 16, 2022, 64th Match, Punjab Kings vs Capitals
Capitals won by 17 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-delhi-capitals-64th-match-1304110/full-scorecard
"May 13, 2022, 60th Match, Punjab Kings vs RCB
Punjab Kings won by 54 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-punjab-kings-60th-match-1304106/full-scorecard
"May 07, 2022, 52nd Match, Punjab Kings vs Royals
Royals won by 6 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
"May 03, 2022, 48th Match, Punjab Kings vs Titans
Punjab Kings won by 8 wickets (with 24 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-punjab-kings-48th-match-1304094/full-scorecard
"April 29, 2022, 42nd Match, Punjab Kings vs Super Giants
Super Giants won by 20 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
"April 25, 2022, 38th Match, Punjab Kings vs Super Kings
Punjab Kings won by 11 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
"April 20, 2022, 32nd Match, Punjab Kings vs Capitals
Capitals won by 9 wickets (with 57 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-punjab-kings-32nd-match-1304078/full-scorecard
"April 17, 2022, 28th Match, Punjab Kings vs Sunrisers
Sunrisers won by 7 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-sunrisers-hyderabad-28th-match-1304074/full-scorecard
"April 13, 2022, 23rd Match, Punjab Kings vs Mumbai
Punjab Kings won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-punjab-kings-23rd-match-1304069/full-scorecard
"April 08, 2022, 16th Match, Punjab Kings vs Titans
Titans won by 6 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-gujarat-titans-16th-match-1304062/full-scorecard
"April 03, 2022, 11th Match, Punjab Kings vs Super Kings
Punjab Kings won by 54 runs",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-punjab-kings-11th-match-1304057/full-scorecard
"April 01, 2022, 8th Match, Punjab Kings vs KKR
KKR won by 6 wickets (with 33 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-punjab-kings-8th-match-1304054/full-scorecard
"March 27, 2022, 3rd Match, Punjab Kings vs RCB
Punjab Kings won by 5 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049/full-scorecard
