data,scorecard
"May 20, 2009, 53rd match, Royals vs KKR
KKR won by 4 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-rajasthan-royals-53rd-match-392233/full-scorecard
"May 17, 2009, 50th match, Royals vs Daredevils
Daredevils won by 14 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-50th-match-392230/full-scorecard
"May 14, 2009, 45th match, Royals vs Mumbai
Royals won by 2 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/mumbai-indians-vs-rajasthan-royals-45th-match-392225/full-scorecard
"May 11, 2009, 40th match, Royals vs Chargers
Chargers won by 53 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-40th-match-392220/full-scorecard
"May 09, 2009, 37th match, Royals vs Super Kings
Super Kings won by 7 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-37th-match-392217/full-scorecard
"May 07, 2009, 33rd match, Royals vs RCB
Royals won by 7 wickets (with 30 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-33rd-match-392213/full-scorecard
"May 05, 2009, 30th match, Royals vs Kings XI
Royals won by 78 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
"May 02, 2009, 25th match, Royals vs Chargers
Royals won by 3 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
"April 30, 2009, 22nd match, Royals vs Super Kings
Super Kings won by 38 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
"April 28, 2009, 18th match, Royals vs Daredevils
Royals won by 5 wickets (with 9 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
"April 26, 2009, 15th match, Royals vs Kings XI
Kings XI won by 27 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-15th-match-392195/full-scorecard
"April 23, 2009, 10th match, Royals vs KKR
Match tied (Royals won the one-over eliminator)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-rajasthan-royals-10th-match-392190/full-scorecard
"April 21, 2009, 7th match, Royals vs Mumbai
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/mumbai-indians-vs-rajasthan-royals-7th-match-392187/full-scorecard
"April 18, 2009, 2nd match, Royals vs RCB
RCB won by 75 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-2nd-match-392182/full-scorecard
