data,scorecard
"May 24, 2009, Final, Chargers vs RCB
Chargers won by 6 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-royal-challengers-bangalore-final-392239/full-scorecard
"May 22, 2009, 1st Semi-Final, Chargers vs Daredevils
Chargers won by 6 wickets (with 14 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-1st-semi-final-392237/full-scorecard
"May 21, 2009, 56th match, Chargers vs RCB
RCB won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236/full-scorecard
"May 17, 2009, 49th match, Chargers vs Kings XI
Kings XI won by 1 run",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kings-xi-punjab-49th-match-392229/full-scorecard
"May 16, 2009, 48th match, Chargers vs KKR
Chargers won by 6 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kolkata-knight-riders-48th-match-392228/full-scorecard
"May 13, 2009, 43rd match, Chargers vs Daredevils
Daredevils won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-43rd-match-392223/full-scorecard
"May 11, 2009, 40th match, Chargers vs Royals
Chargers won by 53 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-40th-match-392220/full-scorecard
"May 09, 2009, 36th match, Chargers vs Kings XI
Kings XI won by 3 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kings-xi-punjab-36th-match-392216/full-scorecard
"May 06, 2009, 32nd match, Chargers vs Mumbai
Chargers won by 19 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
"May 04, 2009, 29th match, Chargers vs Super Kings
Super Kings won by 78 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
"May 02, 2009, 25th match, Chargers vs Royals
Royals won by 3 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
"April 30, 2009, 21st match, Chargers vs Daredevils
Daredevils won by 6 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
"April 27, 2009, 16th match, Chargers vs Super Kings
Chargers won by 6 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-16th-match-392196/full-scorecard
"April 25, 2009, 12th match, Chargers vs Mumbai
Chargers won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-12th-match-392192/full-scorecard
"April 22, 2009, 8th match, Chargers vs RCB
Chargers won by 24 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-deccan-chargers-8th-match-392188/full-scorecard
"April 19, 2009, 4th match, Chargers vs KKR
Chargers won by 8 wickets (with 41 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-kolkata-knight-riders-4th-match-392184/full-scorecard
