data,scorecard
"May 23, 2009, 2nd Semi-Final, Super Kings vs RCB
RCB won by 6 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-royal-challengers-bangalore-2nd-semi-final-392238/full-scorecard
"May 20, 2009, 54th match, Super Kings vs Kings XI
Super Kings won by 24 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kings-xi-punjab-54th-match-392234/full-scorecard
"May 18, 2009, 51st match, Super Kings vs KKR
KKR won by 7 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kolkata-knight-riders-51st-match-392231/full-scorecard
"May 16, 2009, 47th match, Super Kings vs Mumbai
Super Kings won by 7 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-mumbai-indians-47th-match-392227/full-scorecard
"May 14, 2009, 44th match, Super Kings vs RCB
RCB won by 2 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224/full-scorecard
"May 09, 2009, 37th match, Super Kings vs Royals
Super Kings won by 7 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-37th-match-392217/full-scorecard
"May 07, 2009, 34th match, Super Kings vs Kings XI
Super Kings won by 12 runs (D/L method)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kings-xi-punjab-34th-match-392214/full-scorecard
"May 04, 2009, 29th match, Super Kings vs Chargers
Super Kings won by 78 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
"May 02, 2009, 26th match, Super Kings vs Daredevils
Super Kings won by 18 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
"April 30, 2009, 22nd match, Super Kings vs Royals
Super Kings won by 38 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
"April 27, 2009, 16th match, Super Kings vs Chargers
Chargers won by 6 wickets (with 3 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-16th-match-392196/full-scorecard
"April 25, 2009, 13th match, Super Kings vs KKR
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-kolkata-knight-riders-13th-match-392193/full-scorecard
"April 23, 2009, 9th match, Super Kings vs Daredevils
Daredevils won by 9 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-9th-match-392189/full-scorecard
"April 20, 2009, 5th match, Super Kings vs RCB
Super Kings won by 92 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-chennai-super-kings-5th-match-392185/full-scorecard
"April 18, 2009, 1st match, Super Kings vs Mumbai
Mumbai won by 19 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-mumbai-indians-1st-match-392181/full-scorecard
