data,scorecard
"May 24, 2009, Final, RCB vs Chargers
Chargers won by 6 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-royal-challengers-bangalore-final-392239/full-scorecard
"May 23, 2009, 2nd Semi-Final, RCB vs Super Kings
RCB won by 6 wickets (with 7 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-royal-challengers-bangalore-2nd-semi-final-392238/full-scorecard
"May 21, 2009, 56th match, RCB vs Chargers
RCB won by 12 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-deccan-chargers-56th-match-392236/full-scorecard
"May 19, 2009, 52nd match, RCB vs Daredevils
RCB won by 7 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-delhi-daredevils-52nd-match-392232/full-scorecard
"May 14, 2009, 44th match, RCB vs Super Kings
RCB won by 2 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-chennai-super-kings-44th-match-392224/full-scorecard
"May 12, 2009, 41st match, RCB vs KKR
RCB won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-41st-match-392221/full-scorecard
"May 10, 2009, 38th match, RCB vs Mumbai
Mumbai won by 16 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-38th-match-392218/full-scorecard
"May 07, 2009, 33rd match, RCB vs Royals
Royals won by 7 wickets (with 30 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-33rd-match-392213/full-scorecard
"May 03, 2009, 28th match, RCB vs Mumbai
RCB won by 9 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
"May 01, 2009, 24th match, RCB vs Kings XI
RCB won by 8 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
"April 29, 2009, 19th match, RCB vs KKR
RCB won by 5 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
"April 26, 2009, 14th match, RCB vs Daredevils
Daredevils won by 6 wickets (with 4 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-delhi-daredevils-14th-match-392194/full-scorecard
"April 24, 2009, 11th match, RCB vs Kings XI
Kings XI won by 7 wickets (with 6 balls remaining)",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-11th-match-392191/full-scorecard
"April 22, 2009, 8th match, RCB vs Chargers
Chargers won by 24 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-deccan-chargers-8th-match-392188/full-scorecard
"April 20, 2009, 5th match, RCB vs Super Kings
Super Kings won by 92 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-chennai-super-kings-5th-match-392185/full-scorecard
"April 18, 2009, 2nd match, RCB vs Royals
RCB won by 75 runs",https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-2nd-match-392182/full-scorecard
