data,scorecard
"May 17, 2017, Eliminator, Sunrisers vs KKR
KKR won by 7 wickets (with 4 balls remaining) (D/L method)",https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-sunrisers-hyderabad-eliminator-1082648/full-scorecard
"May 13, 2017, 53rd match, Sunrisers vs Guj Lions
Sunrisers won by 8 wickets (with 11 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-sunrisers-hyderabad-53rd-match-1082643/full-scorecard
"May 08, 2017, 48th match, Sunrisers vs Mumbai
Sunrisers won by 7 wickets (with 10 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-mumbai-indians-48th-match-1082638/full-scorecard
"May 06, 2017, 44th match, Sunrisers vs Supergiant
Supergiant won by 12 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-rising-pune-supergiant-44th-match-1082634/full-scorecard
"May 02, 2017, 40th match, Sunrisers vs Daredevils
Daredevils won by 6 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
"April 30, 2017, 37th match, Sunrisers vs KKR
Sunrisers won by 48 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kolkata-knight-riders-37th-match-1082627/full-scorecard
"April 28, 2017, 33rd match, Sunrisers vs Kings XI
Sunrisers won by 26 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-sunrisers-hyderabad-33rd-match-1082623/full-scorecard
"April 25, 2017, 29th match, Sunrisers vs RCB
Match abandoned without a ball bowled",https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-sunrisers-hyderabad-29th-match-1082619/full-scorecard
"April 22, 2017, 24th match, Sunrisers vs Supergiant
Supergiant won by 6 wickets (with 0 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-sunrisers-hyderabad-24th-match-1082615/full-scorecard
"April 19, 2017, 21st match, Sunrisers vs Daredevils
Sunrisers won by 15 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
"April 17, 2017, 19th match, Sunrisers vs Kings XI
Sunrisers won by 5 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-kings-xi-punjab-19th-match-1082609/full-scorecard
"April 15, 2017, 14th match, Sunrisers vs KKR
KKR won by 17 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-sunrisers-hyderabad-14th-match-1082604/full-scorecard
"April 12, 2017, 10th match, Sunrisers vs Mumbai
Mumbai won by 4 wickets (with 8 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-sunrisers-hyderabad-10th-match-1082600/full-scorecard
"April 09, 2017, 6th match, Sunrisers vs Guj Lions
Sunrisers won by 9 wickets (with 27 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-gujarat-lions-6th-match-1082596/full-scorecard
"April 05, 2017, 1st match, Sunrisers vs RCB
Sunrisers won by 35 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-royal-challengers-bangalore-1st-match-1082591/full-scorecard
