data,scorecard
"May 14, 2017, 56th match, Daredevils vs RCB
RCB won by 10 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-royal-challengers-bangalore-56th-match-1082646/full-scorecard
"May 12, 2017, 52nd match, Daredevils vs Supergiant
Daredevils won by 7 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-rising-pune-supergiant-52nd-match-1082642/full-scorecard
"May 10, 2017, 50th match, Daredevils vs Guj Lions
Daredevils won by 2 wickets (with 2 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/gujarat-lions-vs-delhi-daredevils-50th-match-1082640/full-scorecard
"May 06, 2017, 45th match, Daredevils vs Mumbai
Mumbai won by 146 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-mumbai-indians-45th-match-1082635/full-scorecard
"May 04, 2017, 42nd match, Daredevils vs Guj Lions
Daredevils won by 7 wickets (with 15 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-gujarat-lions-42nd-match-1082632/full-scorecard
"May 02, 2017, 40th match, Daredevils vs Sunrisers
Daredevils won by 6 wickets (with 5 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-sunrisers-hyderabad-40th-match-1082630/full-scorecard
"April 30, 2017, 36th match, Daredevils vs Kings XI
Kings XI won by 10 wickets (with 73 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/kings-xi-punjab-vs-delhi-daredevils-36th-match-1082626/full-scorecard
"April 28, 2017, 32nd match, Daredevils vs KKR
KKR won by 7 wickets (with 22 balls remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/kolkata-knight-riders-vs-delhi-daredevils-32nd-match-1082622/full-scorecard
"April 22, 2017, 25th match, Daredevils vs Mumbai
Mumbai won by 14 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/mumbai-indians-vs-delhi-daredevils-25th-match-1082614/full-scorecard
"April 19, 2017, 21st match, Daredevils vs Sunrisers
Sunrisers won by 15 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/sunrisers-hyderabad-vs-delhi-daredevils-21st-match-1082611/full-scorecard
"April 17, 2017, 18th match, Daredevils vs KKR
KKR won by 4 wickets (with 1 ball remaining)",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kolkata-knight-riders-18th-match-1082608/full-scorecard
"April 15, 2017, 15th match, Daredevils vs Kings XI
Daredevils won by 51 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/delhi-daredevils-vs-kings-xi-punjab-15th-match-1082605/full-scorecard
"April 11, 2017, 9th match, Daredevils vs Supergiant
Daredevils won by 97 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/rising-pune-supergiant-vs-delhi-daredevils-9th-match-1082599/full-scorecard
"April 08, 2017, 5th match, Daredevils vs RCB
RCB won by 15 runs",https://www.espncricinfo.com/series/ipl-2017-1078425/royal-challengers-bangalore-vs-delhi-daredevils-5th-match-1082595/full-scorecard
