match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
3rd Place Play-off,RCB,Chargers,April 24,2010,RCB,9 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/deccan-chargers-vs-royal-challengers-bangalore-3rd-place-play-off-419164/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
1st Semi-Final,RCB,Mumbai,April 21,2010,Mumbai,35 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/mumbai-indians-vs-royal-challengers-bangalore-1st-semi-final-419162/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
52nd match,RCB,Mumbai,April 17,2010,Mumbai,57 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-mumbai-indians-52nd-match-419157/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
49th match,RCB,Royals,April 14,2010,RCB,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/rajasthan-royals-vs-royal-challengers-bangalore-49th-match-419154/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
46th match,RCB,Chargers,April 12,2010,Chargers,13 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/deccan-chargers-vs-royal-challengers-bangalore-46th-match-419151/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
43rd match,RCB,KKR,April 10,2010,RCB,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-kolkata-knight-riders-43rd-match-419148/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
40th match,RCB,Chargers,April 08,2010,Chargers,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-deccan-chargers-40th-match-419145/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
35th match,RCB,Daredevils,April 04,2010,Daredevils,37 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-royal-challengers-bangalore-35th-match-419140/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png"
31st match,RCB,Kings XI,April 02,2010,RCB,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/kings-xi-punjab-vs-royal-challengers-bangalore-31st-match-419136/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
28th match,RCB,Super Kings,March 31,2010,Super Kings,5 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/chennai-super-kings-vs-royal-challengers-bangalore-28th-match-419133/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
