match,team,opponent_team,date,year,winning_team,won_by,scorecard,team_logo,opponent_team_logo
55th match,Daredevils,Chargers,April 18,2010,Chargers,11 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-deccan-chargers-55th-match-419160/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
50th match,Daredevils,Super Kings,April 15,2010,Daredevils,6 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/chennai-super-kings-vs-delhi-daredevils-50th-match-419155/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313421.logo.png"
47th match,Daredevils,Mumbai,April 13,2010,Mumbai,39 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/mumbai-indians-vs-delhi-daredevils-47th-match-419152/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/344000/344062.png"
44th match,Daredevils,Kings XI,April 11,2010,Kings XI,7 wickets,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-kings-xi-punjab-44th-match-419149/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/317000/317003.png"
39th match,Daredevils,KKR,April 07,2010,KKR,14 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/kolkata-knight-riders-vs-delhi-daredevils-39th-match-419144/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
35th match,Daredevils,RCB,April 04,2010,Daredevils,37 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-royal-challengers-bangalore-35th-match-419140/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
29th match,Daredevils,Royals,March 31,2010,Daredevils,67 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-rajasthan-royals-29th-match-419134/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313423.logo.png"
26th match,Daredevils,KKR,March 29,2010,Daredevils,40 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/delhi-daredevils-vs-kolkata-knight-riders-26th-match-419131/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313419.logo.png"
20th match,Daredevils,RCB,March 25,2010,Daredevils,17 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/royal-challengers-bangalore-vs-delhi-daredevils-20th-match-419128/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313418.logo.png"
15th match,Daredevils,Chargers,March 21,2010,Chargers,10 runs,https://www.espncricinfo.com/series/indian-premier-league-2009-10-418064/deccan-chargers-vs-delhi-daredevils-15th-match-419120/full-scorecard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/313400/313422.logo.png","https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_80/lsci/db/PICTURES/CMS/321600/321684.jpg"
